event_id,method
4c8d6fde2dde07c4,KO/TKO
4c8d6fde2dde07c4,U-DEC
4c8d6fde2dde07c4,SUB
4c8d6fde2dde07c4,U-DEC
4c8d6fde2dde07c4,SUB
4c8d6fde2dde07c4,SUB
4c8d6fde2dde07c4,U-DEC
4c8d6fde2dde07c4,KO/TKO
f1f9e48a0d150757,KO/TKO
f1f9e48a0d150757,KO/TKO
f1f9e48a0d150757,KO/TKO
f1f9e48a0d150757,S-DEC
f1f9e48a0d150757,KO/TKO
f1f9e48a0d150757,KO/TKO
f1f9e48a0d150757,U-DEC
f1f9e48a0d150757,U-DEC
f1f9e48a0d150757,S-DEC
f1f9e48a0d150757,U-DEC
f1f9e48a0d150757,U-DEC
83fd97284f4bb4a4,U-DEC
83fd97284f4bb4a4,KO/TKO
83fd97284f4bb4a4,U-DEC
83fd97284f4bb4a4,SUB
83fd97284f4bb4a4,KO/TKO
83fd97284f4bb4a4,KO/TKO
83fd97284f4bb4a4,KO/TKO
83fd97284f4bb4a4,U-DEC
83fd97284f4bb4a4,U-DEC
83fd97284f4bb4a4,U-DEC
83fd97284f4bb4a4,U-DEC
d023ae89a2a4a41e,KO/TKO
d023ae89a2a4a41e,U-DEC
d023ae89a2a4a41e,U-DEC
d023ae89a2a4a41e,KO/TKO
d023ae89a2a4a41e,U-DEC
d023ae89a2a4a41e,U-DEC
d023ae89a2a4a41e,SUB
d023ae89a2a4a41e,U-DEC
d023ae89a2a4a41e,Overturned
d023ae89a2a4a41e,KO/TKO
d023ae89a2a4a41e,KO/TKO
aac5ac38148f0528,U-DEC
aac5ac38148f0528,U-DEC
aac5ac38148f0528,U-DEC
aac5ac38148f0528,KO/TKO
aac5ac38148f0528,U-DEC
aac5ac38148f0528,KO/TKO
aac5ac38148f0528,SUB
aac5ac38148f0528,U-DEC
aac5ac38148f0528,SUB
aac5ac38148f0528,U-DEC
aac5ac38148f0528,KO/TKO
aac5ac38148f0528,U-DEC
3ba3b5cc94498437,KO/TKO
3ba3b5cc94498437,U-DEC
3ba3b5cc94498437,KO/TKO
3ba3b5cc94498437,U-DEC
3ba3b5cc94498437,U-DEC
3ba3b5cc94498437,U-DEC
3ba3b5cc94498437,KO/TKO
3ba3b5cc94498437,U-DEC
3ba3b5cc94498437,S-DEC
3ba3b5cc94498437,KO/TKO
3ba3b5cc94498437,SUB
b732b326c362fb62,U-DEC
b732b326c362fb62,U-DEC
b732b326c362fb62,KO/TKO
b732b326c362fb62,U-DEC
b732b326c362fb62,KO/TKO
b732b326c362fb62,U-DEC
b732b326c362fb62,U-DEC
b732b326c362fb62,SUB
b732b326c362fb62,S-DEC
b732b326c362fb62,U-DEC
2db7fa8db6bc9632,U-DEC
2db7fa8db6bc9632,U-DEC
2db7fa8db6bc9632,KO/TKO
2db7fa8db6bc9632,KO/TKO
2db7fa8db6bc9632,U-DEC
2db7fa8db6bc9632,U-DEC
2db7fa8db6bc9632,KO/TKO
2db7fa8db6bc9632,U-DEC
2db7fa8db6bc9632,KO/TKO
2db7fa8db6bc9632,SUB
2db7fa8db6bc9632,KO/TKO
2db7fa8db6bc9632,SUB
8a59d346dc976a10,U-DEC
8a59d346dc976a10,U-DEC
8a59d346dc976a10,KO/TKO
8a59d346dc976a10,SUB
8a59d346dc976a10,Other - Lock
8a59d346dc976a10,KO/TKO
8a59d346dc976a10,SUB
8a59d346dc976a10,S-DEC
8a59d346dc976a10,U-DEC
8a59d346dc976a10,SUB
8a59d346dc976a10,KO/TKO
8a59d346dc976a10,U-DEC
8a59d346dc976a10,SUB
1411c630ba711b64,KO/TKO
1411c630ba711b64,U-DEC
1411c630ba711b64,KO/TKO
1411c630ba711b64,U-DEC
1411c630ba711b64,KO/TKO
1411c630ba711b64,KO/TKO
1411c630ba711b64,U-DEC
1411c630ba711b64,U-DEC
1411c630ba711b64,S-DEC
1411c630ba711b64,U-DEC
1411c630ba711b64,U-DEC
1411c630ba711b64,KO/TKO
a54fc2d6fc224dc3,U-DEC
a54fc2d6fc224dc3,KO/TKO
a54fc2d6fc224dc3,U-DEC
a54fc2d6fc224dc3,SUB
a54fc2d6fc224dc3,U-DEC
a54fc2d6fc224dc3,U-DEC
a54fc2d6fc224dc3,KO/TKO
a54fc2d6fc224dc3,S-DEC
a54fc2d6fc224dc3,KO/TKO
a54fc2d6fc224dc3,SUB
a54fc2d6fc224dc3,KO/TKO
88a9bc81271ccd89,M-DEC
88a9bc81271ccd89,KO/TKO
88a9bc81271ccd89,U-DEC
88a9bc81271ccd89,U-DEC
88a9bc81271ccd89,SUB
88a9bc81271ccd89,U-DEC
88a9bc81271ccd89,SUB
88a9bc81271ccd89,U-DEC
88a9bc81271ccd89,SUB
88a9bc81271ccd89,SUB
88a9bc81271ccd89,KO/TKO
88a9bc81271ccd89,U-DEC
65ddc8a9ac4e8531,KO/TKO
65ddc8a9ac4e8531,U-DEC
65ddc8a9ac4e8531,SUB
65ddc8a9ac4e8531,S-DEC
65ddc8a9ac4e8531,U-DEC
65ddc8a9ac4e8531,SUB
65ddc8a9ac4e8531,U-DEC
65ddc8a9ac4e8531,U-DEC
65ddc8a9ac4e8531,KO/TKO
65ddc8a9ac4e8531,KO/TKO
65ddc8a9ac4e8531,KO/TKO
282fa667ff9c51ed,KO/TKO
282fa667ff9c51ed,KO/TKO
282fa667ff9c51ed,KO/TKO
282fa667ff9c51ed,U-DEC
282fa667ff9c51ed,U-DEC
282fa667ff9c51ed,SUB
282fa667ff9c51ed,SUB
282fa667ff9c51ed,U-DEC
282fa667ff9c51ed,U-DEC
282fa667ff9c51ed,U-DEC
282fa667ff9c51ed,U-DEC
d1152823307d7e7c,S-DEC
d1152823307d7e7c,KO/TKO
d1152823307d7e7c,Overturned
d1152823307d7e7c,U-DEC
d1152823307d7e7c,SUB
d1152823307d7e7c,KO/TKO
d1152823307d7e7c,U-DEC
d1152823307d7e7c,KO/TKO
d1152823307d7e7c,S-DEC
d1152823307d7e7c,SUB
d1152823307d7e7c,S-DEC
132f860d02953f4c,U-DEC
132f860d02953f4c,KO/TKO
132f860d02953f4c,SUB
132f860d02953f4c,KO/TKO
132f860d02953f4c,U-DEC
132f860d02953f4c,S-DEC
132f860d02953f4c,SUB
132f860d02953f4c,M-DEC
132f860d02953f4c,U-DEC
132f860d02953f4c,U-DEC
132f860d02953f4c,U-DEC
5d7bdab5e03e3216,U-DEC
5d7bdab5e03e3216,U-DEC
5d7bdab5e03e3216,U-DEC
5d7bdab5e03e3216,U-DEC
5d7bdab5e03e3216,S-DEC
5d7bdab5e03e3216,SUB
5d7bdab5e03e3216,U-DEC
5d7bdab5e03e3216,U-DEC
5d7bdab5e03e3216,SUB
5d7bdab5e03e3216,Other - Choke
5d7bdab5e03e3216,KO/TKO
5d7bdab5e03e3216,U-DEC
dd992d569aaebee6,S-DEC
dd992d569aaebee6,KO/TKO
dd992d569aaebee6,U-DEC
dd992d569aaebee6,SUB
dd992d569aaebee6,SUB
dd992d569aaebee6,SUB
dd992d569aaebee6,U-DEC
dd992d569aaebee6,KO/TKO
dd992d569aaebee6,KO/TKO
dd992d569aaebee6,KO/TKO
dd992d569aaebee6,S-DEC
0ff11cc094e887bc,U-DEC
0ff11cc094e887bc,SUB
0ff11cc094e887bc,U-DEC
0ff11cc094e887bc,U-DEC
0ff11cc094e887bc,S-DEC
0ff11cc094e887bc,KO/TKO
0ff11cc094e887bc,U-DEC
0ff11cc094e887bc,SUB
0ff11cc094e887bc,KO/TKO
0ff11cc094e887bc,SUB
afdb76fbd86f6d11,KO/TKO
afdb76fbd86f6d11,S-DEC
afdb76fbd86f6d11,U-DEC
afdb76fbd86f6d11,U-DEC
afdb76fbd86f6d11,U-DEC
afdb76fbd86f6d11,SUB
afdb76fbd86f6d11,U-DEC
afdb76fbd86f6d11,SUB
afdb76fbd86f6d11,S-DEC
afdb76fbd86f6d11,S-DEC
afdb76fbd86f6d11,KO/TKO
d512d9f204059f57,U-DEC
d512d9f204059f57,KO/TKO
d512d9f204059f57,U-DEC
d512d9f204059f57,U-DEC
d512d9f204059f57,U-DEC
d512d9f204059f57,SUB
d512d9f204059f57,SUB
d512d9f204059f57,SUB
d512d9f204059f57,U-DEC
d512d9f204059f57,KO/TKO
ad32471f01e7b1a5,KO/TKO
ad32471f01e7b1a5,U-DEC
ad32471f01e7b1a5,U-DEC
ad32471f01e7b1a5,S-DEC
ad32471f01e7b1a5,S-DEC
ad32471f01e7b1a5,SUB
ad32471f01e7b1a5,U-DEC
ad32471f01e7b1a5,SUB
ad32471f01e7b1a5,S-DEC
ad32471f01e7b1a5,U-DEC
ad32471f01e7b1a5,SUB
acff437707625fc7,KO/TKO
acff437707625fc7,SUB
acff437707625fc7,U-DEC
acff437707625fc7,SUB
acff437707625fc7,U-DEC
acff437707625fc7,U-DEC
acff437707625fc7,U-DEC
acff437707625fc7,U-DEC
acff437707625fc7,U-DEC
acff437707625fc7,KO/TKO
054defd5420a551f,U-DEC
054defd5420a551f,SUB
054defd5420a551f,U-DEC
054defd5420a551f,U-DEC
054defd5420a551f,SUB
054defd5420a551f,SUB
054defd5420a551f,U-DEC
054defd5420a551f,SUB
054defd5420a551f,U-DEC
054defd5420a551f,SUB
2f3f12002564bb55,SUB
2f3f12002564bb55,U-DEC
2f3f12002564bb55,SUB
2f3f12002564bb55,SUB
2f3f12002564bb55,U-DEC
2f3f12002564bb55,KO/TKO
2f3f12002564bb55,U-DEC
2f3f12002564bb55,KO/TKO
2f3f12002564bb55,U-DEC
2f3f12002564bb55,KO/TKO
2f3f12002564bb55,U-DEC
f12f979b657ab876,KO/TKO
f12f979b657ab876,S-DEC
f12f979b657ab876,KO/TKO
f12f979b657ab876,KO/TKO
f12f979b657ab876,U-DEC
f12f979b657ab876,KO/TKO
f12f979b657ab876,SUB
f12f979b657ab876,SUB
f12f979b657ab876,SUB
f12f979b657ab876,U-DEC
140745cbbcb023ac,SUB
140745cbbcb023ac,SUB
140745cbbcb023ac,SUB
140745cbbcb023ac,KO/TKO
140745cbbcb023ac,U-DEC
140745cbbcb023ac,KO/TKO
140745cbbcb023ac,SUB
140745cbbcb023ac,S-DEC
140745cbbcb023ac,KO/TKO
140745cbbcb023ac,S-DEC
140745cbbcb023ac,U-DEC
9bcf8603ceb25680,SUB
9bcf8603ceb25680,M-DEC
9bcf8603ceb25680,KO/TKO
9bcf8603ceb25680,U-DEC
9bcf8603ceb25680,KO/TKO
9bcf8603ceb25680,U-DEC
9bcf8603ceb25680,U-DEC
9bcf8603ceb25680,KO/TKO
9bcf8603ceb25680,U-DEC
9bcf8603ceb25680,KO/TKO
cfb65863d5099327,KO/TKO
cfb65863d5099327,SUB
cfb65863d5099327,U-DEC
cfb65863d5099327,U-DEC
cfb65863d5099327,KO/TKO
cfb65863d5099327,S-DEC
cfb65863d5099327,SUB
cfb65863d5099327,KO/TKO
cfb65863d5099327,U-DEC
cfb65863d5099327,SUB
cfb65863d5099327,SUB
bfc2fc38a0e20211,U-DEC
bfc2fc38a0e20211,U-DEC
bfc2fc38a0e20211,KO/TKO
bfc2fc38a0e20211,S-DEC
bfc2fc38a0e20211,U-DEC
bfc2fc38a0e20211,U-DEC
bfc2fc38a0e20211,U-DEC
bfc2fc38a0e20211,KO/TKO
bfc2fc38a0e20211,KO/TKO
bfc2fc38a0e20211,U-DEC
bfc2fc38a0e20211,SUB
d0c29452d3272603,KO/TKO
d0c29452d3272603,U-DEC
d0c29452d3272603,S-DEC
d0c29452d3272603,KO/TKO
d0c29452d3272603,SUB
d0c29452d3272603,SUB
d0c29452d3272603,KO/TKO
d0c29452d3272603,M-DEC
d0c29452d3272603,U-DEC
d0c29452d3272603,U-DEC
d0c29452d3272603,KO/TKO
24b033b3daf1c9df,U-DEC
24b033b3daf1c9df,U-DEC
24b033b3daf1c9df,KO/TKO
24b033b3daf1c9df,SUB
24b033b3daf1c9df,KO/TKO
24b033b3daf1c9df,SUB
24b033b3daf1c9df,S-DEC
24b033b3daf1c9df,KO/TKO
24b033b3daf1c9df,SUB
24b033b3daf1c9df,U-DEC
3ed134d85dfbd7b4,SUB
3ed134d85dfbd7b4,KO/TKO
3ed134d85dfbd7b4,KO/TKO
3ed134d85dfbd7b4,U-DEC
3ed134d85dfbd7b4,U-DEC
3ed134d85dfbd7b4,S-DEC
3ed134d85dfbd7b4,U-DEC
3ed134d85dfbd7b4,KO/TKO
3ed134d85dfbd7b4,KO/TKO
3ed134d85dfbd7b4,KO/TKO
3ed134d85dfbd7b4,U-DEC
c80095f6092271a7,U-DEC
c80095f6092271a7,KO/TKO
c80095f6092271a7,SUB
c80095f6092271a7,U-DEC
c80095f6092271a7,U-DEC
c80095f6092271a7,KO/TKO
c80095f6092271a7,SUB
c80095f6092271a7,SUB
c80095f6092271a7,U-DEC
c80095f6092271a7,DQ
3795fca327cbcf23,KO/TKO
3795fca327cbcf23,KO/TKO
3795fca327cbcf23,KO/TKO
3795fca327cbcf23,KO/TKO
3795fca327cbcf23,SUB
3795fca327cbcf23,S-DEC
3795fca327cbcf23,KO/TKO
3795fca327cbcf23,KO/TKO
3795fca327cbcf23,KO/TKO
3795fca327cbcf23,U-DEC
3795fca327cbcf23,U-DEC
49efbdc6c9f650c4,KO/TKO
49efbdc6c9f650c4,U-DEC
49efbdc6c9f650c4,U-DEC
49efbdc6c9f650c4,KO/TKO
49efbdc6c9f650c4,KO/TKO
49efbdc6c9f650c4,KO/TKO
49efbdc6c9f650c4,SUB
49efbdc6c9f650c4,U-DEC
49efbdc6c9f650c4,KO/TKO
15edcf67ccf5be84,SUB
15edcf67ccf5be84,U-DEC
15edcf67ccf5be84,SUB
15edcf67ccf5be84,U-DEC
15edcf67ccf5be84,KO/TKO
15edcf67ccf5be84,U-DEC
15edcf67ccf5be84,U-DEC
15edcf67ccf5be84,U-DEC
15edcf67ccf5be84,U-DEC
15edcf67ccf5be84,M-DEC
15edcf67ccf5be84,KO/TKO
58bc81376286b3d3,S-DEC
58bc81376286b3d3,SUB
58bc81376286b3d3,S-DEC
58bc81376286b3d3,U-DEC
58bc81376286b3d3,U-DEC
58bc81376286b3d3,S-DEC
58bc81376286b3d3,M-DEC
58bc81376286b3d3,SUB
58bc81376286b3d3,U-DEC
58bc81376286b3d3,KO/TKO
58bc81376286b3d3,S-DEC
a6d8bfe9e0c8153b,U-DEC
a6d8bfe9e0c8153b,KO/TKO
a6d8bfe9e0c8153b,U-DEC
a6d8bfe9e0c8153b,SUB
a6d8bfe9e0c8153b,KO/TKO
a6d8bfe9e0c8153b,SUB
a6d8bfe9e0c8153b,SUB
a6d8bfe9e0c8153b,KO/TKO
a6d8bfe9e0c8153b,KO/TKO
a6d8bfe9e0c8153b,U-DEC
821cd80aab70d5f9,KO/TKO
821cd80aab70d5f9,SUB
821cd80aab70d5f9,U-DEC
821cd80aab70d5f9,SUB
821cd80aab70d5f9,M-DEC
821cd80aab70d5f9,KO/TKO
821cd80aab70d5f9,U-DEC
821cd80aab70d5f9,U-DEC
821cd80aab70d5f9,SUB
821cd80aab70d5f9,SUB
821cd80aab70d5f9,KO/TKO
91d73ee59347ac16,KO/TKO
91d73ee59347ac16,DQ
91d73ee59347ac16,U-DEC
91d73ee59347ac16,SUB
91d73ee59347ac16,KO/TKO
91d73ee59347ac16,KO/TKO
91d73ee59347ac16,S-DEC
91d73ee59347ac16,U-DEC
91d73ee59347ac16,KO/TKO
91d73ee59347ac16,SUB
84a067c46306a737,S-DEC
84a067c46306a737,SUB
84a067c46306a737,U-DEC
84a067c46306a737,KO/TKO
84a067c46306a737,U-DEC
84a067c46306a737,KO/TKO
84a067c46306a737,SUB
84a067c46306a737,KO/TKO
84a067c46306a737,M-DEC
84a067c46306a737,SUB
fa8b9e6b0c2269f8,U-DEC
fa8b9e6b0c2269f8,U-DEC
fa8b9e6b0c2269f8,KO/TKO
fa8b9e6b0c2269f8,KO/TKO
fa8b9e6b0c2269f8,KO/TKO
fa8b9e6b0c2269f8,U-DEC
fa8b9e6b0c2269f8,SUB
fa8b9e6b0c2269f8,KO/TKO
fa8b9e6b0c2269f8,KO/TKO
fa8b9e6b0c2269f8,KO/TKO
fa8b9e6b0c2269f8,KO/TKO
7c0847d3854a95f2,U-DEC
7c0847d3854a95f2,KO/TKO
7c0847d3854a95f2,U-DEC
7c0847d3854a95f2,KO/TKO
7c0847d3854a95f2,KO/TKO
7c0847d3854a95f2,U-DEC
7c0847d3854a95f2,KO/TKO
7c0847d3854a95f2,U-DEC
7c0847d3854a95f2,KO/TKO
7c0847d3854a95f2,S-DEC
7c0847d3854a95f2,SUB
896c322f56b8be5a,KO/TKO
896c322f56b8be5a,KO/TKO
896c322f56b8be5a,KO/TKO
896c322f56b8be5a,KO/TKO
896c322f56b8be5a,KO/TKO
896c322f56b8be5a,KO/TKO
896c322f56b8be5a,SUB
896c322f56b8be5a,KO/TKO
896c322f56b8be5a,U-DEC
896c322f56b8be5a,SUB
896c322f56b8be5a,S-DEC
896c322f56b8be5a,U-DEC
896c322f56b8be5a,U-DEC
a8ea84cbe1655f0a,SUB
a8ea84cbe1655f0a,S-DEC
a8ea84cbe1655f0a,S-DEC
a8ea84cbe1655f0a,U-DEC
a8ea84cbe1655f0a,U-DEC
a8ea84cbe1655f0a,SUB
a8ea84cbe1655f0a,U-DEC
a8ea84cbe1655f0a,KO/TKO
a8ea84cbe1655f0a,U-DEC
a8ea84cbe1655f0a,SUB
c6a33ff198aaaeeb,U-DEC
c6a33ff198aaaeeb,KO/TKO
c6a33ff198aaaeeb,SUB
c6a33ff198aaaeeb,KO/TKO
c6a33ff198aaaeeb,U-DEC
c6a33ff198aaaeeb,KO/TKO
c6a33ff198aaaeeb,KO/TKO
c6a33ff198aaaeeb,U-DEC
c6a33ff198aaaeeb,KO/TKO
c6a33ff198aaaeeb,S-DEC
c6a33ff198aaaeeb,S-DEC
48d1f690b763934c,SUB
48d1f690b763934c,KO/TKO
48d1f690b763934c,U-DEC
48d1f690b763934c,KO/TKO
48d1f690b763934c,U-DEC
48d1f690b763934c,U-DEC
48d1f690b763934c,S-DEC
48d1f690b763934c,S-DEC
48d1f690b763934c,U-DEC
48d1f690b763934c,SUB
48d1f690b763934c,KO/TKO
0ee783aa00e468f0,U-DEC
0ee783aa00e468f0,KO/TKO
0ee783aa00e468f0,U-DEC
0ee783aa00e468f0,KO/TKO
0ee783aa00e468f0,S-DEC
0ee783aa00e468f0,U-DEC
0ee783aa00e468f0,U-DEC
0ee783aa00e468f0,SUB
0ee783aa00e468f0,U-DEC
0ee783aa00e468f0,SUB
0ee783aa00e468f0,SUB
4908c5ee68a50ee5,S-DEC
4908c5ee68a50ee5,SUB
4908c5ee68a50ee5,U-DEC
4908c5ee68a50ee5,U-DEC
4908c5ee68a50ee5,U-DEC
4908c5ee68a50ee5,S-DEC
4908c5ee68a50ee5,S-DEC
4908c5ee68a50ee5,KO/TKO
4908c5ee68a50ee5,SUB
4908c5ee68a50ee5,SUB
cb6783c39c01d896,U-DEC
cb6783c39c01d896,U-DEC
cb6783c39c01d896,KO/TKO
cb6783c39c01d896,KO/TKO
cb6783c39c01d896,U-DEC
cb6783c39c01d896,S-DEC
cb6783c39c01d896,SUB
cb6783c39c01d896,SUB
cb6783c39c01d896,U-DEC
cb6783c39c01d896,U-DEC
cb6783c39c01d896,SUB
cb6783c39c01d896,U-DEC
c4b6099f0d25f75e,KO/TKO
c4b6099f0d25f75e,U-DEC
c4b6099f0d25f75e,KO/TKO
c4b6099f0d25f75e,U-DEC
c4b6099f0d25f75e,U-DEC
c4b6099f0d25f75e,SUB
c4b6099f0d25f75e,SUB
c4b6099f0d25f75e,KO/TKO
c4b6099f0d25f75e,KO/TKO
c4b6099f0d25f75e,SUB
c4b6099f0d25f75e,S-DEC
1652f3213655b935,U-DEC
1652f3213655b935,U-DEC
1652f3213655b935,KO/TKO
1652f3213655b935,SUB
1652f3213655b935,KO/TKO
1652f3213655b935,U-DEC
1652f3213655b935,U-DEC
1652f3213655b935,KO/TKO
1652f3213655b935,U-DEC
1652f3213655b935,SUB
1652f3213655b935,S-DEC
1652f3213655b935,U-DEC
04d5718ed2661e8c,S-DEC
04d5718ed2661e8c,U-DEC
04d5718ed2661e8c,U-DEC
04d5718ed2661e8c,SUB
04d5718ed2661e8c,U-DEC
04d5718ed2661e8c,U-DEC
04d5718ed2661e8c,SUB
04d5718ed2661e8c,SUB
04d5718ed2661e8c,S-DEC
04d5718ed2661e8c,SUB
04d5718ed2661e8c,KO/TKO
29b5791e51e7e832,U-DEC
29b5791e51e7e832,KO/TKO
29b5791e51e7e832,KO/TKO
29b5791e51e7e832,KO/TKO
29b5791e51e7e832,U-DEC
29b5791e51e7e832,KO/TKO
29b5791e51e7e832,KO/TKO
29b5791e51e7e832,U-DEC
29b5791e51e7e832,KO/TKO
29b5791e51e7e832,KO/TKO
7d21de9c6d7c98b2,U-DEC
7d21de9c6d7c98b2,KO/TKO
7d21de9c6d7c98b2,KO/TKO
7d21de9c6d7c98b2,SUB
7d21de9c6d7c98b2,KO/TKO
7d21de9c6d7c98b2,KO/TKO
7d21de9c6d7c98b2,KO/TKO
7d21de9c6d7c98b2,KO/TKO
7d21de9c6d7c98b2,SUB
7d21de9c6d7c98b2,U-DEC
d1759b2b7be9be56,SUB
d1759b2b7be9be56,KO/TKO
d1759b2b7be9be56,SUB
d1759b2b7be9be56,KO/TKO
d1759b2b7be9be56,SUB
d1759b2b7be9be56,SUB
d1759b2b7be9be56,KO/TKO
d1759b2b7be9be56,SUB
d1759b2b7be9be56,SUB
d1759b2b7be9be56,U-DEC
2a542ee8a8b83559,KO/TKO
2a542ee8a8b83559,KO/TKO
2a542ee8a8b83559,U-DEC
2a542ee8a8b83559,Overturned
2a542ee8a8b83559,S-DEC
2a542ee8a8b83559,U-DEC
2a542ee8a8b83559,U-DEC
2a542ee8a8b83559,S-DEC
2a542ee8a8b83559,S-DEC
2a542ee8a8b83559,S-DEC
68c6cd5287b473a7,S-DEC
68c6cd5287b473a7,KO/TKO
68c6cd5287b473a7,U-DEC
68c6cd5287b473a7,SUB
68c6cd5287b473a7,S-DEC
68c6cd5287b473a7,KO/TKO
68c6cd5287b473a7,KO/TKO
68c6cd5287b473a7,KO/TKO
68c6cd5287b473a7,KO/TKO
68c6cd5287b473a7,KO/TKO
23ab42947c1990e3,KO/TKO
23ab42947c1990e3,KO/TKO
23ab42947c1990e3,KO/TKO
23ab42947c1990e3,KO/TKO
23ab42947c1990e3,KO/TKO
23ab42947c1990e3,U-DEC
23ab42947c1990e3,KO/TKO
23ab42947c1990e3,KO/TKO
23ab42947c1990e3,U-DEC
23ab42947c1990e3,KO/TKO
ea398c802d9998ee,U-DEC
ea398c802d9998ee,KO/TKO
ea398c802d9998ee,KO/TKO
ea398c802d9998ee,KO/TKO
ea398c802d9998ee,SUB
ea398c802d9998ee,SUB
ea398c802d9998ee,SUB
ea398c802d9998ee,U-DEC
ea398c802d9998ee,S-DEC
ea398c802d9998ee,SUB
30cd319d39ee689b,KO/TKO
30cd319d39ee689b,KO/TKO
30cd319d39ee689b,SUB
30cd319d39ee689b,KO/TKO
30cd319d39ee689b,U-DEC
30cd319d39ee689b,U-DEC
30cd319d39ee689b,SUB
30cd319d39ee689b,KO/TKO
30cd319d39ee689b,KO/TKO
30cd319d39ee689b,U-DEC
a2b06ca02bca14c0,KO/TKO
a2b06ca02bca14c0,SUB
a2b06ca02bca14c0,SUB
a2b06ca02bca14c0,KO/TKO
a2b06ca02bca14c0,SUB
a2b06ca02bca14c0,U-DEC
a2b06ca02bca14c0,KO/TKO
a2b06ca02bca14c0,SUB
a2b06ca02bca14c0,SUB
c670aa48827d6be6,KO/TKO
c670aa48827d6be6,U-DEC
c670aa48827d6be6,U-DEC
c670aa48827d6be6,KO/TKO
c670aa48827d6be6,U-DEC
c670aa48827d6be6,SUB
c670aa48827d6be6,SUB
c670aa48827d6be6,U-DEC
c670aa48827d6be6,U-DEC
c670aa48827d6be6,U-DEC
312f47c3d2f83ffa,U-DEC
312f47c3d2f83ffa,S-DEC
312f47c3d2f83ffa,KO/TKO
312f47c3d2f83ffa,U-DEC
312f47c3d2f83ffa,SUB
312f47c3d2f83ffa,S-DEC
312f47c3d2f83ffa,KO/TKO
312f47c3d2f83ffa,U-DEC
312f47c3d2f83ffa,U-DEC
312f47c3d2f83ffa,SUB
312f47c3d2f83ffa,SUB
279093302a6f44b3,S-DEC
279093302a6f44b3,U-DEC
279093302a6f44b3,S-DEC
279093302a6f44b3,SUB
279093302a6f44b3,KO/TKO
279093302a6f44b3,SUB
279093302a6f44b3,KO/TKO
279093302a6f44b3,KO/TKO
279093302a6f44b3,SUB
279093302a6f44b3,SUB
0db70ca89e1c7374,KO/TKO
0db70ca89e1c7374,KO/TKO
0db70ca89e1c7374,U-DEC
0db70ca89e1c7374,KO/TKO
0db70ca89e1c7374,S-DEC
0db70ca89e1c7374,U-DEC
0db70ca89e1c7374,KO/TKO
0db70ca89e1c7374,SUB
0db70ca89e1c7374,S-DEC
19ffeb5e3fffd6d5,U-DEC
19ffeb5e3fffd6d5,U-DEC
19ffeb5e3fffd6d5,KO/TKO
19ffeb5e3fffd6d5,U-DEC
19ffeb5e3fffd6d5,SUB
19ffeb5e3fffd6d5,U-DEC
19ffeb5e3fffd6d5,KO/TKO
19ffeb5e3fffd6d5,U-DEC
19ffeb5e3fffd6d5,U-DEC
19ffeb5e3fffd6d5,SUB
46f11d15c0134fe3,KO/TKO
46f11d15c0134fe3,U-DEC
46f11d15c0134fe3,U-DEC
46f11d15c0134fe3,KO/TKO
46f11d15c0134fe3,KO/TKO
46f11d15c0134fe3,SUB
46f11d15c0134fe3,KO/TKO
46f11d15c0134fe3,KO/TKO
46f11d15c0134fe3,SUB
46f11d15c0134fe3,KO/TKO
46f11d15c0134fe3,SUB
bf12aca029bfcc47,U-DEC
bf12aca029bfcc47,S-DEC
bf12aca029bfcc47,SUB
bf12aca029bfcc47,U-DEC
bf12aca029bfcc47,U-DEC
bf12aca029bfcc47,SUB
bf12aca029bfcc47,SUB
bf12aca029bfcc47,KO/TKO
bf12aca029bfcc47,SUB
2299605af59fd309,S-DEC
2299605af59fd309,SUB
2299605af59fd309,KO/TKO
2299605af59fd309,U-DEC
2299605af59fd309,U-DEC
2299605af59fd309,SUB
2299605af59fd309,KO/TKO
2299605af59fd309,KO/TKO
2299605af59fd309,SUB
2299605af59fd309,SUB
2efbc83a6b9b7f86,KO/TKO
2efbc83a6b9b7f86,KO/TKO
2efbc83a6b9b7f86,U-DEC
2efbc83a6b9b7f86,S-DEC
2efbc83a6b9b7f86,KO/TKO
2efbc83a6b9b7f86,SUB
2efbc83a6b9b7f86,KO/TKO
2efbc83a6b9b7f86,SUB
2efbc83a6b9b7f86,KO/TKO
2efbc83a6b9b7f86,S-DEC
2efbc83a6b9b7f86,KO/TKO
2549d63da9c456cb,KO/TKO
2549d63da9c456cb,KO/TKO
2549d63da9c456cb,KO/TKO
2549d63da9c456cb,U-DEC
2549d63da9c456cb,KO/TKO
2549d63da9c456cb,SUB
2549d63da9c456cb,KO/TKO
2549d63da9c456cb,U-DEC
2549d63da9c456cb,SUB
2549d63da9c456cb,KO/TKO
2549d63da9c456cb,KO/TKO
ad047e3073a775f3,KO/TKO
ad047e3073a775f3,KO/TKO
ad047e3073a775f3,U-DEC
ad047e3073a775f3,KO/TKO
ad047e3073a775f3,SUB
ad047e3073a775f3,KO/TKO
ad047e3073a775f3,KO/TKO
ad047e3073a775f3,SUB
ad047e3073a775f3,S-DEC
ad047e3073a775f3,KO/TKO
ad047e3073a775f3,KO/TKO
b9e871af730f826c,KO/TKO
b9e871af730f826c,U-DEC
b9e871af730f826c,KO/TKO
b9e871af730f826c,KO/TKO
